865,2018-12-26 18:30:33,negative,"Fam, we are fucking dog shit"
865,2018-12-26 18:30:45,neutral,"@CielPhantom_Dog Très bien… Mais je te préviens, ce jour là, quand tu viendras la chercher, il y a de fortes chance… https://t.co/eMrDHplYaX"
865,2018-12-26 18:31:08,positive,【Alsatian】「シェパード（犬）」米「German shepherd」例文「My dog is pure Alsatian.」
865,2018-12-26 18:31:54,neutral,I... wanna be this dog? https://t.co/rTFKWVwGKC
865,2018-12-26 18:32:27,negative,"RT @bottrill: This is everyone who refers to themselves as broke (or even worse, ‘poor’) all year before going home to their parents house…"
865,2018-12-26 18:32:51,neutral,A doctor's guide to surviving Christmas party season - choose gin and hair of the dog doesn't work https://t.co/9VLgxVYFrG
865,2018-12-26 18:33:03,positive,"#2019Goals 
1. Move to Belgium (the hunt begins in March!) 🇧🇪
2. Find a good dog breeder and purchase my dream dog… https://t.co/rp3Klx6pik"
865,2018-12-26 18:33:29,negative,RT @SteliosKiosses: There is no better way to walk off the Christmas lunch than with a winter stroll with your dog 🐶🐾 #Dog #dogsatchristmas…
865,2018-12-26 18:33:39,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
866,2018-12-26 18:34:03,neutral,"A man is walking a dog. It’s the neighbour. Susan George turns up. He tells her “cheer up, it might never happen”.… https://t.co/YhBEBZxfmi"
866,2018-12-26 18:34:04,neutral,RT @signofhstyles: I... wanna be this dog? https://t.co/rTFKWVwGKC
866,2018-12-26 18:34:45,neutral,Alonso and Willian starting again 🙈 despite being absolute dog shit for the last month!! Still no striker on the pi… https://t.co/IZxNeXzZCY
866,2018-12-26 18:34:55,positive,"RT @DogsTrust: Who else is out for #boxingday walkies like beautiful beagle Bud from our West Calder centre? 🏡➡️ https://t.co/h3LOmYhcx7

S…"
866,2018-12-26 18:35:14,neutral,Stop kissing your dog on the mouth please https://t.co/Jfg9tUGvd5
866,2018-12-26 18:35:54,negative,The dog has taken to falling asleep between my legs and it leaves me sitting in really awkward positions but I love… https://t.co/Eh5MI64pYy
866,2018-12-26 18:36:17,neutral,RT @TheSun: A doctor's guide to surviving Christmas party season - choose gin and hair of the dog doesn't work https://t.co/9VLgxVYFrG
866,2018-12-26 18:36:30,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
866,2018-12-26 18:36:34,neutral,RT @SkyNews: Heartbreaking footage of a dog being abandoned by the roadside has been released by the RSPCA https://t.co/KUpvNms3xY
866,2018-12-26 18:38:09,negative,RT @fairfairisles: Yesterday in the park I saw a toddler screaming “BAD DOG” at a goose &amp; I can’t stop thinking about it
866,2018-12-26 18:38:22,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
866,2018-12-26 18:38:36,negative,"RT @bottrill: This is everyone who refers to themselves as broke (or even worse, ‘poor’) all year before going home to their parents house…"
866,2018-12-26 18:38:47,neutral,RT @janlin40: Dog found Derby area https://t.co/V9skV0SsmJ
867,2018-12-26 18:39:09,positive,Harry cuddles with a dog is so cute. #harrystyles #mybaby #onedirection #liampayne #louistomlinson #niallhoran https://t.co/UxmIF4vx6B
867,2018-12-26 18:39:16,negative,"Who decided we should do a family walk, I'm dog tired #dogsoftwitter #dogsatchristmas https://t.co/ioWzv2LOM9"
867,2018-12-26 18:39:36,negative,RT @MesutOzilClass: What’s annoying is that only Auba is scoring and getting chances. Our midfield need to do more to get involved upfront.…
867,2018-12-26 18:40:02,neutral,Want to improve your dog's walks forever? Book our two Walking Masterclasses together and save 10%… https://t.co/oc6dDFvJ9m
867,2018-12-26 18:40:14,neutral,RT @CrylieJenner: My sister faceswapped w my dog ...... https://t.co/7SBdiShYMD
867,2018-12-26 18:40:24,positive,"I’d give £10,000, a kidney, and my left leg to put my head on Harry’s knee and this dog gets to do it for free https://t.co/7i1m5gfdAf"
867,2018-12-26 18:41:15,positive,RT @dotslondon: We’ve a fab 25% off code for you for  @BarkingHeads food that kindly support our dogs with their dried food. We’ve seen suc…
867,2018-12-26 18:41:21,negative,"RT @arbolioto: @chunkymark That’s nothing compared to what she does to the disabled, to struggling students, to NHS patients.  She rips the…"
867,2018-12-26 18:41:32,neutral,"@CielPhantom_Dog Cela aurai suffit, ta présence était tout ce que je voulais. Mais cette parure est magnifique, mer… https://t.co/MSqzl4un4X"
867,2018-12-26 18:41:39,positive,RT @ugghater: URGENT RT needed here guy !!     Dog needs catching !!   @annawebbdogs @JaneFallon @lucrezianews  please poor old boy needs t…
867,2018-12-26 18:42:02,positive,"RT @tpwkharrys: harry with his family, playing family fortunes and cuddling with a dog my heart is so full"
867,2018-12-26 18:42:02,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
867,2018-12-26 18:42:28,neutral,RT @LukeStroman: We would like to say a Merry Christmas to all of you who helped Roxy reach Christmas. Last year she was in a dog meat farm…
867,2018-12-26 18:42:40,positive,RT @PipTomson: This dog broke all our hearts over Christmas. So happy that “Snoop” will be on @GMB tomorrow (THU) ❤️🐶 @JaneFallon @rickyger…
867,2018-12-26 18:43:14,negative,RT @Stillberto: Have to score every single big chance basically because our defence is a few notches below dog shit.
867,2018-12-26 18:43:19,negative,Lost: Black &amp; Tan Shih Tzu Cross Male In South East (W2) lost in Kensington Gardens  https://t.co/VURqiMJ6TQ… https://t.co/Bx1K0R5Mbw
867,2018-12-26 18:43:22,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
867,2018-12-26 18:43:43,positive,"RT @CharityHead18: #pillow #cushion #cute #dog #sweet #dreams #art 
Inspire Cute thoughts, dreams and daydreams !!
https://t.co/ho7Xn8R4Dd"
867,2018-12-26 18:43:45,neutral,"RT @reggiemollieros: FOUND LABRADOR Brown/tan short-haired labrador dog found in Telford (TF1) on 25th December 2018
Location: Chockleys Me…"
868,2018-12-26 18:44:08,neutral,@CielPhantom_Dog @EdwardA_Midford Tu ne l'aime pas ?
868,2018-12-26 18:44:38,neutral,My parents insist on feeding their dog brussel sprouts! 🐶🤢 #boxingday #dogsoftwitter https://t.co/bFUsAsIsLi
868,2018-12-26 18:45:02,negative,"as instinctively as dogs worry a stray mad dog to death. Denís Davýdov, [44223/52163]"
868,2018-12-26 18:45:18,neutral,Watching arsenal Brighton. Every time I say ‘come on’ or ‘what?!’ dog is alarmed and comes to investigate https://t.co/NyNGF9foVA
868,2018-12-26 18:45:28,negative,"Arsenal been proper dog shit tonight ,against Brighton,but we all know there’s a late winner incoming #goons"
868,2018-12-26 18:46:10,neutral,@ChrisHawkinsUK @clarenasir Was the dog so embarrassed by your outfit it walked off? 😀
868,2018-12-26 18:46:11,neutral,RT @preeaaron: More worried about that fake Rolex than the dog wearing an apple watch😂 https://t.co/4WQp43QK7Y
868,2018-12-26 18:46:23,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
868,2018-12-26 18:46:26,negative,RT @bigbearuk44: Lost: Black &amp; Tan Shih Tzu Cross Male In South East (W2) lost in Kensington Gardens  https://t.co/VURqiMJ6TQ @AlanCarr @ri…
868,2018-12-26 18:46:46,negative,RT @Stillberto: Have to score every single big chance basically because our defence is a few notches below dog shit.
868,2018-12-26 18:47:01,neutral,"RT @reggiemollieros: FOUND LABRADOR Brown/tan short-haired labrador dog found in Telford (TF1) on 25th December 2018
Location: Chockleys Me…"
868,2018-12-26 18:47:16,positive,"Looking through the family photos: “ that’s my first cat Bertie, I always wished he was a dog”"
868,2018-12-26 18:48:11,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
868,2018-12-26 18:48:42,positive,RT @sonic_hedgehog: tfw you're enjoying hot cocoa but then realize you can't because you're literally made of metal https://t.co/fFaRJbW9AR
868,2018-12-26 18:48:55,negative,RT @KillsCg: Walking around town with a dead a dog around their necks and puffed jacket from abused birds. #CanadaGooseKills https://t.co/3…
869,2018-12-26 18:49:01,negative,"RT @_Alex_Iaco_: Life with a dog, it has its weird and random moments 🤣 

___________________⠀⠀
#dog #animal #funnydog #crazydog #dogsoftwi…"
869,2018-12-26 18:49:40,negative,The dog’s just found a calcified treat down the sofa that I stopped buying months ago. Need to have a word with the cleaner I think.
869,2018-12-26 18:51:06,positive,@joynes85 @channel5_tv @RSPCA_official I think the dog resuers is by far the best show on c5 I will enjoy the episo… https://t.co/pIlvksCnNe
869,2018-12-26 18:53:07,neutral,"@CielPhantom_Dog Non. Je dis juste que ça sera compliqué pour moi, même si je fais des efforts."
869,2018-12-26 18:54:00,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
870,2018-12-26 18:54:40,neutral,@mariamcerlane @estellecostanza Hope this is the same but with your dog at your house this Xmas? Unless she’s fallen into another pond?!
870,2018-12-26 18:54:40,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
870,2018-12-26 18:55:33,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
870,2018-12-26 18:56:21,negative,I’m annoyed I couldn’t get one in daylight but our dog loves fetching corks 🍾🤣 https://t.co/MqixoxTVf2
870,2018-12-26 18:56:25,neutral,"Suzy Cobynista: ""The dog is neo-liberal!"" https://t.co/NAboc4wlMv"
870,2018-12-26 18:56:30,positive,What a lovely contented dog Snowy is x https://t.co/B8Zz6JFkoN
870,2018-12-26 18:57:08,negative,He was missing a leg after a run in with someone’s horrible dog but it will grow back soon enough! Awesome creature!!
870,2018-12-26 18:57:59,negative,RT @MesutOzilClass: What’s annoying is that only Auba is scoring and getting chances. Our midfield need to do more to get involved upfront.…
870,2018-12-26 18:58:23,positive,"RT @DogsTrust: Who else is out for #boxingday walkies like beautiful beagle Bud from our West Calder centre? 🏡➡️ https://t.co/h3LOmYhcx7

S…"
870,2018-12-26 18:58:48,positive,@joynes85 have a wonderful and safe new year 2019 Anthony thanks for a great series in 2018 of the dog resuers loved the series
870,2018-12-26 18:58:58,positive,"The dog has actually just walked into the room, to the most inaccessible point of the carpet, and puked everywhere. Merry Christmas."
870,2018-12-26 18:59:00,negative,RT @dotslondon: I’m totally outraged &amp; upset at the recent shooting of beautiful street dog #Sota I feel equally frustrated &amp; angry that I…
871,2018-12-26 18:59:30,positive,@RealTomH Clever dog!
871,2018-12-26 19:00:08,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
871,2018-12-26 19:00:34,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
871,2018-12-26 19:00:45,positive,5 good #treats #dogs will enjoy and 5 bad to avoid https://t.co/UBvWNjTMwY #vets #pets #dog #Christmas https://t.co/JnuFNrp8hb
871,2018-12-26 19:01:54,negative,I’ve spent the past 3 days chasing after my parents’ dog for stealing baubles off the Christmas tree and trying to eat them
871,2018-12-26 19:02:01,positive,"RT @janlin40: Please retweet to get this little dog home safe or if dumped to a rescue, Middlesbrough, Ayresome Street! https://t.co/Wad16H…"
871,2018-12-26 19:02:34,negative,RT @Stillberto: Have to score every single big chance basically because our defence is a few notches below dog shit.
872,2018-12-26 19:06:00,positive,Our fire investigation dog Sherlock wants Londoners to test their smoke alarms this festive season. If you have a e… https://t.co/9cRFNBEdir
872,2018-12-26 19:06:02,negative,"The French Bulldog have the appearance of an active, muscular dog, of heavy bone, smooth coat, compact built, and of medium/small structure"
872,2018-12-26 19:06:04,positive,RT @NationalGallery: Heading out for a #BoxingDay walk? 'The Morning Walk' by Thomas Gainsborough shows an elegant young couple strolling t…
872,2018-12-26 19:06:09,positive,RT @newyorkermc: @davidfrum That actually made me laugh so loud I startled the dog.  Complete rubbish.  #TrumpShutDown
872,2018-12-26 19:06:15,positive,RT @TaxiWarmclothin: Good news with that homeless guy who approached me while I was having a cheeky fag in the cab around the Bolton’s .I t…
872,2018-12-26 19:06:33,positive,"@CielPhantom_Dog Merci ! *elle te prend la main, sachant que tu n'aime pas faire ce genre de compliment*"
872,2018-12-26 19:06:52,negative,RT @KillsCg: Walking around town with a dead a dog around their necks and puffed jacket from abused birds. #CanadaGooseKills https://t.co/3…
872,2018-12-26 19:06:55,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
872,2018-12-26 19:07:15,neutral,"absolute dog shit, manager needs to go. Clueless wanker"
872,2018-12-26 19:07:25,positive,"@Clankarapta I’m a dog okay, but good luck https://t.co/nR6M1lLUsc"
872,2018-12-26 19:07:26,negative,RT @Stillberto: Have to score every single big chance basically because our defence is a few notches below dog shit.
872,2018-12-26 19:07:26,neutral,"RT @reggiemollieros: FOUND LABRADOR Brown/tan short-haired labrador dog found in Telford (TF1) on 25th December 2018
Location: Chockleys Me…"
872,2018-12-26 19:07:28,positive,"@Chelsea_HQ Forget these stats. We need a striker that can score goals, need to win games. Fed up every man and his… https://t.co/sctcrKJLPJ"
872,2018-12-26 19:08:04,negative,"RT @Anthony18334957: Noticed a homeless woman outside #bow road station just now I had to turn back and give her a little money, she handed…"
872,2018-12-26 19:08:05,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
872,2018-12-26 19:08:12,negative,"RT @tbhbyron: i actually can’t wait to be in a relationship going round visiting everyone’s parents at christmas, playing board games &amp; eat…"
872,2018-12-26 19:08:19,neutral,"@EdwardA_Midford @CielPhantom_Dog Merci de faire des efforts pour cela Edward. Nous savons, Ciel et moi, que tu fais de gros efforts."
872,2018-12-26 19:08:27,negative,RT @CBTHunting: Dog tries to follow owner after being abandoned at roadside :( https://t.co/FUUPpu14jp
872,2018-12-26 19:08:34,negative,The subs Emery made today were actually dog shit. Cost us the game.
872,2018-12-26 19:08:39,positive,"RT @janlin40: Please retweet to get this little dog home safe or if dumped to a rescue, Middlesbrough, Ayresome Street! https://t.co/Wad16H…"
872,2018-12-26 19:09:00,positive,RT @LondonFire: Our fire investigation dog Sherlock wants Londoners to test their smoke alarms this festive season. If you have a elderly o…
873,2018-12-26 19:09:22,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
873,2018-12-26 19:09:34,neutral,"Animals always know......
The dog's eyes. https://t.co/OcOn2zQTMS"
873,2018-12-26 19:09:35,neutral,Let’s play spot the dog. https://t.co/6HpdYuGTzC
873,2018-12-26 19:11:15,negative,RT @KillsCg: Walking around town with a dead a dog around their necks and puffed jacket from abused birds. #CanadaGooseKills https://t.co/3…
873,2018-12-26 19:11:22,positive,"RT @HospitalityDNB: If it's your mum, your sister, your dad, your nan, your mate or even your dog...

Be sure to let them know you love the…"
873,2018-12-26 19:11:22,positive,"back home, where every other person asks if my dog is good at “ratting” despite the fact that she’s sitting at the… https://t.co/vGvbEDFjIh"
873,2018-12-26 19:12:09,positive,RT @MirandaKeeling: Woman in the park as her tiny red-coated dog runs towards me with a very loud bark for such a tiny dog: Connie Connie C…
873,2018-12-26 19:12:57,negative,RT @reggiemollieros: FOUND BORDER COLLIE although finder not 100% on the breed. Black and white medium-haired looked to be a border collie…
873,2018-12-26 19:13:10,positive,"RT @janlin40: Please retweet to get this little dog home safe or if dumped to a rescue, Middlesbrough, Ayresome Street! https://t.co/Wad16H…"
873,2018-12-26 19:13:11,positive,"@Skipsey8 I'll make sure that she pays rent, mind you I know she'd love a puppy dog, the rent would increase 😅😅😅 🐕 XxXxXxX"
873,2018-12-26 19:13:33,negative,RT @Stillberto: Have to score every single big chance basically because our defence is a few notches below dog shit.
873,2018-12-26 19:13:39,neutral,RT @janlin40: Dog found Derby area https://t.co/V9skV0SsmJ
873,2018-12-26 19:13:39,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
874,2018-12-26 19:15:06,negative,RT @jennierubyjaene: ❝ Last. Nini will become a crazy dog ​​if she finds out her brother is hurtin. “ Who hurt my brother?! ” Beep beeps! […
874,2018-12-26 19:15:15,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
