2019-01-02 14:02:07.367387,1941.85483871
2019-01-02 14:07:17.835561,2038.62903226
2019-01-02 14:12:28.312978,2165.34946237
2019-01-02 14:17:38.774531,1764.8655914
2019-01-02 14:22:49.228901,1584.03225806
2019-01-02 14:27:59.698190,1471.58602151
2019-01-02 14:33:10.168520,1207.87634409
2019-01-02 14:38:20.645710,1033.27956989
2019-01-02 14:43:31.114141,765.080645161
2019-01-02 14:48:41.590842,634.758064516
2019-01-02 14:53:52.066191,569.193548387
2019-01-02 14:59:02.543386,522.768817204
2019-01-02 15:04:13.020566,479.166666667
2019-01-02 15:09:23.473060,460.752688172
2019-01-02 15:14:33.950239,468.064516129
2019-01-02 15:19:44.419364,416.801075269
2019-01-02 15:24:54.893856,338.413978495
2019-01-02 15:30:05.371130,258.817204301
2019-01-02 15:35:15.847601,213.279569892
2019-01-02 15:40:26.324823,217.688172043
2019-01-02 15:45:36.799198,230.376344086
2019-01-02 15:50:47.276246,193.252688172
2019-01-02 15:55:57.735291,145.806451613
2019-01-02 16:01:08.211232,104.408602151
2019-01-02 16:06:18.688314,71.8279569892
2019-01-02 16:11:29.163571,47.4462365591
2019-01-02 16:16:39.621809,28.4946236559
2019-01-02 16:21:50.077953,15.5376344086
2019-01-02 16:27:00.525588,7.41935483871
2019-01-02 16:32:10.979942,3.22580645161
2019-01-02 16:37:21.419708,1.23655913978
2019-01-02 16:42:31.873873,0.537634408602
2019-01-02 16:47:42.311391,0.0
2019-01-02 16:52:52.775419,0.0
2019-01-02 16:58:03.213686,0.0
2019-01-02 17:03:13.669880,0.0
2019-01-02 17:08:24.138996,0.0
2019-01-02 17:13:34.593143,0.0
2019-01-02 17:18:45.055530,0.0
2019-01-02 17:23:55.494861,0.0
2019-01-02 17:29:05.935130,0.0
2019-01-02 17:34:16.396059,0.0
2019-01-02 17:39:26.849891,0.0
2019-01-02 17:44:37.320098,0.0
2019-01-02 17:49:47.771004,0.0
2019-01-02 17:54:58.229438,0.0
2019-01-02 18:00:08.694548,0.0
2019-01-02 18:05:19.148099,0.0
2019-01-02 18:10:29.605130,0.0
2019-01-02 18:15:40.063060,0.0
2019-01-02 18:20:50.510314,0.0
2019-01-02 18:26:00.964528,0.0
2019-01-02 18:31:11.426461,0.0
2019-01-02 18:36:21.871945,0.0
2019-01-02 18:41:32.323482,0.0
2019-01-02 18:46:42.782779,0.0
2019-01-02 18:51:53.224559,0.0
2019-01-02 18:57:03.684295,0.0
2019-01-02 19:02:14.122144,0.0
2019-01-02 19:07:24.577989,0.0
2019-01-02 19:12:35.040206,0.0
2019-01-02 19:17:45.500819,0.0
2019-01-02 19:22:55.929190,0.0
2019-01-02 19:28:06.373840,0.0
2019-01-02 19:33:16.834212,0.0
2019-01-02 19:38:27.297421,0.0
2019-01-02 19:43:37.731288,0.0
2019-01-02 19:48:48.165313,0.0
2019-01-02 19:53:58.621797,0.0
2019-01-02 19:59:09.082591,0.0
2019-01-02 20:04:19.519157,0.0
2019-01-02 20:09:29.943623,0.0
2019-01-02 20:14:40.393837,0.0
2019-01-02 20:19:50.858491,0.0
2019-01-02 20:25:01.303229,0.0
2019-01-02 20:30:11.758985,0.0
2019-01-02 20:35:22.197160,0.0
2019-01-02 20:40:32.654530,0.0
2019-01-02 20:45:43.104666,0.0
2019-01-02 20:50:53.581855,0.0
2019-01-02 20:56:04.006367,0.0
2019-01-02 21:01:14.443881,0.0
2019-01-02 21:06:24.919155,0.0
2019-01-02 21:11:35.380655,0.0
2019-01-02 21:16:45.854169,0.0
2019-01-02 21:21:56.331317,0.0
2019-01-02 21:27:06.807739,0.0
2019-01-02 21:32:17.281801,0.0
2019-01-02 21:37:27.758455,0.0
2019-01-02 21:42:38.231058,0.0
2019-01-02 21:47:48.707070,0.0
2019-01-02 21:52:59.183517,0.0
2019-01-02 21:58:09.659821,0.0
2019-01-02 22:03:20.130170,0.0
