721,2018-12-26 06:27:52,negative,"RT @bottrill: This is everyone who refers to themselves as broke (or even worse, ‘poor’) all year before going home to their parents house…"
721,2018-12-26 06:28:15,neutral,"RT @Mr_Malamba: Just 3 hrs in Blantyre me and my dog just went through a traumatic experience. He wandered out of the compound, was stolen…"
721,2018-12-26 06:28:33,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
721,2018-12-26 06:29:57,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
721,2018-12-26 06:30:49,negative,RT @KillsCg: Walking around town with a dead a dog around their necks and puffed jacket from abused birds. #CanadaGooseKills https://t.co/3…
722,2018-12-26 06:32:08,negative,RT @SkyNews: Dog tries to follow owner after being abandoned at roadside https://t.co/vvsmfJ6xAZ
722,2018-12-26 06:32:16,neutral,"RT @SkyNews: The RSPCA has launched an investigation after a man was captured on CCTV abandoning a dog from a car in Stoke-on-Trent.

For m…"
722,2018-12-26 06:33:22,neutral,@BillBailey That is actually a pet dog...
722,2018-12-26 06:35:12,neutral,"RT @DailyMirror: Woman dedicates Christmas Day to pampering 9 dogs - husband doesn't get anything
https://t.co/j6bX4HlU5L https://t.co/Osuc…"
722,2018-12-26 06:36:04,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
723,2018-12-26 06:40:55,negative,"RT @bottrill: This is everyone who refers to themselves as broke (or even worse, ‘poor’) all year before going home to their parents house…"
723,2018-12-26 06:41:23,positive,RT @Independent: CCTV shows moment dog is abandoned at side of road right before Christmas https://t.co/eWLewvUr2A
724,2018-12-26 06:45:28,negative,"RT @INCORRECTKRAYS: Peter: hey how y’all—

Venom: GRRRRRRR GRRRRRR

Peter: AHHHHHHH! GETCHO FUCKING DOG BITCh!!!!!! 

Eddie: it don’t bite…"
724,2018-12-26 06:45:34,negative,RT @KillsCg: Walking around town with a dead a dog around their necks and puffed jacket from abused birds. #CanadaGooseKills https://t.co/3…
724,2018-12-26 06:45:44,negative,"RT @PETAUK: Do: Always let your dog inside.
Don't: Leave them in freezing cold."
724,2018-12-26 06:45:58,neutral,WARNING: Don't wake your dog up by blowing a raspberry on his belly. https://t.co/XUjvF6uCjo
