1441,2018-12-28 18:38:08,neutral,@mscaldwell_dop Well those criminals aren’t going to be deterred by the dog...
1441,2018-12-28 18:39:02,positive,"Cheeky Franco from @DT_Evesham loves cuddles and spending time with his favourite people, particularly if there's a… https://t.co/C2gu7jEWwo"
1441,2018-12-28 18:39:52,positive,"RT @suliuscp: ✿*:･ﾟ ""He is your friend, your partner, your defender, your dog, you are your life, your love, your leader, he will always be…"
1441,2018-12-28 18:40:02,positive,RT @cwinfield97: Please someone take in this poor senior dog let them live in a loving home until they die. Don't let them become another v…
1441,2018-12-28 18:40:46,negative,"RT @shishnfips: #Jeongseon Mayor Choi Seung-Jun: Jeongseon, #SouthKorea, Shut down the illegal dog meat farms, slaught... https://t.co/PIQi…"
1441,2018-12-28 18:40:49,positive,"RT @DogsTrust: It's double trouble at @DT_Darlington as these lovely boys, both named Bruno, are each looking for their own forever home.…"
1441,2018-12-28 18:40:58,positive,"RT @phillassman1: If you've been off work over XMAS and walking in parks, thinking: ""If only I had a #dog of my own"" ..why not use the fina…"
1441,2018-12-28 18:42:09,positive,"RT @DogsTrust: Mental stimulation is just as important as physical exercise, and your dog will be more relaxed if they have worked their br…"
1441,2018-12-28 18:42:16,negative,"RT @angus_macnab: **PLEASE HELP** STOLEN DOG 
WHITE West highland TERRIER.
Stolen at 3pm in Clapham North, London.

Dark hair, mid aged lad…"
1441,2018-12-28 18:42:24,positive,"RT @themayhew: Their dogs don’t judge their situation and neither do we. 💜
We understand the commitment and love that a human and dog provi…"
1441,2018-12-28 18:42:34,negative,"RT @DogsTrust: Cheeky Franco from @DT_Evesham loves cuddles and spending time with his favourite people, particularly if there's a game of…"
1441,2018-12-28 18:42:35,neutral,RT @MarkTRae: Mike Ashley will buy #HMV and fill all the stores with League two standard part time IPod DJ’s who look like Joselu and blame…
1442,2018-12-28 18:42:54,neutral,A warning has been issued to always keep dogs away from compost bins https://t.co/ghBK2kvnQu via @countrylivinguk
1442,2018-12-28 18:42:57,positive,"RT @prizedeck: How do you check your home when you're out &amp; about?

Follow &amp; RT for your chance to WIN a Clever Dog WIFI Camera!
Terms Appl…"
1442,2018-12-28 18:44:03,positive,"RT @theJeremyVine: Look at this beautiful, loyal dog, and watch how he never suspects his selfish, dirtbag owner is actually dumping him on…"
1442,2018-12-28 18:44:45,positive,@dog_feelings @JamPot44 @JanicePotter6 Sound familiar?
1442,2018-12-28 18:45:00,neutral,@DarkkManeiac I think that dog has autism
1442,2018-12-28 18:45:16,positive,"@AmazingLovelyGM This scene is so adorable.. Our George is truly charmed by the dog.. 
Our George was a down to Ear… https://t.co/XsqCE535Vg"
1442,2018-12-28 18:45:47,negative,RT @TheSun: Dog severely burned after being ‘fed’ lit firework by cruel kids https://t.co/1zCMbN25py
1442,2018-12-28 18:46:18,negative,RT @cornell_phil: @AnEnglishRevolt My brother was in Fire brigade they attended an Indian restaurant fire in gants hill few years ago found…
1442,2018-12-28 18:46:24,neutral,@lauraharmes Well that IS a dog on a beach
1442,2018-12-28 18:46:35,positive,"RT @prizedeck: Ends tonight at 10PM!

The Clever Cam to check on your pets when you're out &amp; about!

Follow &amp; RT for your chance to WIN a C…"
1442,2018-12-28 18:47:36,neutral,@DavidOCallagha5 @Diamond__Dog @bet365 I don’t think you understand how percentages work 😂🙈
1443,2018-12-28 18:47:55,negative,"Hey! If you don't already, you can follow me on Instagram for random InstaStories - watch me watch scary films, my… https://t.co/cDhtpavcwz"
1443,2018-12-28 18:48:17,positive,RT @DogsTrust: Brrrrrr! 🐶❄️ Here's our advice to keep your dog happy in the cold weather ⬇️ #ADogIsForLife https://t.co/xrhmMluCAq
